"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"7657","We Need To Go Deeper","Aug 1, 2019","$15.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Deli Interactive LLC","Deli Interactive LLC"
"7667","Intruder","Mar 1, 2019","$19.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Superboss Games","Superboss Games"
"7668","Last Year","Dec 9, 2019","Free","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Undaunted Games","Undaunted Games"
"7672","Russian Life Simulator","May 17, 2019","$0.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","GosDev Production","Abama Entertainment, GosDev Production"
"7673","Cube World","Sep 30, 2019","$19.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Picroma","Picroma"
"7677","Naval Action","Jun 13, 2019","Free","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Game-Labs","Game-Labs"
"7678","Kao the Kangaroo: Round 2 (2003 re-release)","May 31, 2019","$0.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Tate Multimedia","Tate Multimedia"
"7679","Richman10","Oct 24, 2019","$13.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Softstar Technology (Beijing) Co.,Ltd","SOFTSTAR ENTERTAINMENT"
"7683","Freeman: Guerrilla Warfare","Oct 4, 2019","$24.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","KK Game Studio","KK Game Studio"
"7688","PixARK","May 31, 2019","$39.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Snail Games USA","Snail Games USA"
"7689","Digimon Story Cyber Sleuth: Complete Edition","Oct 17, 2019","$49.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","h.a.n.d., Inc.","BANDAI NAMCO Entertainment Inc."
"7690","Tick Tock: A Tale for Two","Mar 7, 2019","$5.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Other Tales Interactive","Other Tales Interactive"
"7691","Shotgun Farmers","Mar 8, 2019","$9.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Megastorm Games","Megastorm Games"
"7692","Pathologic 2","May 23, 2019","$34.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Ice-Pick Lodge","tinyBuild"
"7695","Jump King","May 3, 2019","$12.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Nexile","Nexile"
"7696","SpaceEngine","Jun 11, 2019","$29.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Cosmographic Software","Cosmographic Software"
"7697","FIVE NIGHTS AT FREDDY'S: HELP WANTED","May 28, 2019","$17.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Steel Wool Studios","ScottGames"
"7700","Necesse","Dec 12, 2019","$14.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Fair Games ApS","Fair Games ApS"
"7701","Foundation","Feb 1, 2019","$29.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Polymorph Games","Polymorph Games"
"7702","Touhou Luna Nights","Feb 25, 2019","$10.79","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Team Ladybug, WSS playground","WSS playground, PLAYISM"
"7703","Terminator: Resistance","Nov 14, 2019","$39.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Teyon","Reef Entertainment"
"7708","Notes of Soul","Jan 17, 2019","$29.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","（Hong Kong）GKD Game Studio","（Hong Kong）GKD Game Studio"
"7710","Mindustry","Sep 26, 2019","$9.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","AnukenDev","AnukenDev"
"7712","MX Bikes","Oct 7, 2019","$34.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","PiBoSo","PiBoSo"
"7715","Hurtworld","Dec 10, 2019","$24.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Bankroll Studios","Bankroll Studios"
"13","Valfaris","Oct 10, 2019","$24.99","N/A (N/A/86%)","200,000 .. 500,000","00:00 (00:00)","Steel Mantis","Big Sugar"
"16","DRAGON QUEST BUILDERS 2","Dec 10, 2019","$24.99","N/A (N/A/85%)","200,000 .. 500,000","00:00 (00:00)","Square Enix, KOEI TECMO GAMES CO., LTD.","Square Enix"
"18","GORN","Jul 18, 2019","$19.99","N/A (N/A/85%)","200,000 .. 500,000","00:00 (00:00)","Free Lives","Devolver Digital"
"23","Telling Lies","Aug 23, 2019","$19.99","N/A (N/A/84%)","200,000 .. 500,000","00:00 (00:00)","Sam Barlow, Half Mermaid, Furious Bee Limited","Annapurna Interactive"
"31","Pistol Whip","Nov 7, 2019","$29.99","N/A (N/A/83%)","200,000 .. 500,000","00:00 (00:00)","Cloudhead Games Ltd.","Cloudhead Games Ltd."
"32","One Finger Death Punch 2","Apr 15, 2019","$7.99","N/A (N/A/83%)","200,000 .. 500,000","00:00 (00:00)","Silver Dollar Games","Silver Dollar Games"
"33","Hypnospace Outlaw","Mar 12, 2019","$19.99","N/A (N/A/83%)","200,000 .. 500,000","00:00 (00:00)","Tendershoot, Michael Lasch, ThatWhichIs Media","No More Robots"
"38","Battle Realms: Zen Edition","Dec 3, 2019","$9.99","N/A (N/A/82%)","200,000 .. 500,000","00:00 (00:00)","Ed Del Castillo","Ed Del Castillo"
"39","Ni no Kuni Wrath of the White Witch Remastered","Sep 19, 2019","$49.99","N/A (N/A/82%)","200,000 .. 500,000","00:00 (00:00)","LEVEL5 Inc., QLOC","BANDAI NAMCO Entertainment"
"41","Fell Seal: Arbiter's Mark","Apr 30, 2019","$29.99","N/A (N/A/82%)","200,000 .. 500,000","00:00 (00:00)","6 Eyes Studio","Fulqrum Publishing"
"45","A Short Hike","Jul 30, 2019","$7.99","N/A (N/A/82%)","200,000 .. 500,000","00:00 (00:00)","adamgryu","adamgryu"
"52","Yooka-Laylee and the Impossible Lair","Oct 8, 2019","$2.99","N/A (N/A/81%)","200,000 .. 500,000","00:00 (00:00)","Playtonic Games","Team17 Digital Ltd"
"56","Void Bastards","May 28, 2019","$29.99","N/A (N/A/81%)","200,000 .. 500,000","00:00 (00:00)","Blue Manchu","Humble Games"
"76","The Jackbox Party Pack 6","Oct 16, 2019","$29.99","N/A (N/A/80%)","200,000 .. 500,000","00:00 (00:00)","Jackbox Games, Inc.","Jackbox Games, Inc."
"77","Tales of Vesperia: Definitive Edition","Jan 10, 2019","$49.99","N/A (N/A/80%)","200,000 .. 500,000","00:00 (00:00)","QLOC, BANDAI NAMCO Studios Inc.","BANDAI NAMCO Entertainment"
"78","Autonauts","Oct 17, 2019","$3.99","N/A (N/A/80%)","200,000 .. 500,000","00:00 (00:00)","Denki","Curve Games"
"80","Dicey Dungeons","Aug 13, 2019","$14.99","N/A (N/A/80%)","200,000 .. 500,000","00:00 (00:00)","Terry Cavanagh","Terry Cavanagh"
"98","The Textorcist: The Story of Ray Bibbia","Feb 14, 2019","$14.99","N/A (N/A/78%)","200,000 .. 500,000","00:00 (00:00)","MorbidWare","Headup"
"114","Whispers of a Machine","Apr 17, 2019","$14.99","N/A (N/A/77%)","200,000 .. 500,000","00:00 (00:00)","Clifftop Games, Faravid Interactive","Raw Fury"
"115","Little Big Workshop","Oct 17, 2019","$19.99","N/A (N/A/77%)","200,000 .. 500,000","00:00 (00:00)","Mirage Game Studios","HandyGames"
"131","Neo Cab","Oct 3, 2019","$2.24","N/A (N/A/76%)","200,000 .. 500,000","00:00 (00:00)","Chance Agency","Fellow Traveller"
"140","We. The Revolution","Mar 21, 2019","$19.99","N/A (N/A/75%)","200,000 .. 500,000","00:00 (00:00)","Polyslash","Klabater"
"141","Crying Suns","Sep 18, 2019","$7.49","N/A (N/A/75%)","200,000 .. 500,000","00:00 (00:00)","Alt Shift","Humble Games"
"143","Atelier Ryza: Ever Darkness & the Secret Hideout","Oct 28, 2019","$59.99","N/A (N/A/75%)","200,000 .. 500,000","00:00 (00:00)","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
"149","Gibbous - A Cthulhu Adventure","Aug 7, 2019","$19.99","N/A (N/A/74%)","200,000 .. 500,000","00:00 (00:00)","Stuck In Attic","Stuck In Attic"
"161","Killsquad","Jul 16, 2019","$29.99","N/A (N/A/73%)","200,000 .. 500,000","00:00 (00:00)","Novarama","Novarama"
"189","Layers of Fear 2 (2019)","May 28, 2019","$19.99","N/A (N/A/70%)","200,000 .. 500,000","00:00 (00:00)","Bloober Team SA","Bloober Team SA, NA Publishing"
"207","Pathway","Apr 11, 2019","$15.99","N/A (N/A/68%)","200,000 .. 500,000","00:00 (00:00)","Robotality","Chucklefish"
"208","Deliver Us The Moon","Oct 10, 2019","$24.99","N/A (N/A/68%)","200,000 .. 500,000","00:00 (00:00)","KeokeN Interactive","Wired Productions"
"215","American Fugitive","May 21, 2019","$1.99","N/A (N/A/66%)","200,000 .. 500,000","00:00 (00:00)","Fallen Tree Games Ltd","Curve Games"
"227","Pagan: Absent Gods","Aug 26, 2019","$5.99","N/A (N/A/64%)","200,000 .. 500,000","00:00 (00:00)","Mad Head Games","Mad Head Games"
"228","Sea of Solitude","Jul 5, 2019","$3.99","N/A (N/A/64%)","200,000 .. 500,000","00:00 (00:00)","Jo-Mei Games","Electronic Arts"
"239","Daymare: 1998","Sep 17, 2019","$29.99","N/A (N/A/62%)","200,000 .. 500,000","00:00 (00:00)","Invader Studios","Destructive Creations, All in! Games"
"241","Sniper Elite V2 Remastered","May 13, 2019","$9.99","N/A (N/A/61%)","200,000 .. 500,000","00:00 (00:00)","Rebellion","Rebellion"
"243","Townsmen - A Kingdom Rebuilt","Feb 26, 2019","$19.99","N/A (N/A/60%)","200,000 .. 500,000","00:00 (00:00)","HandyGames","HandyGames"
"246","Crossroads Inn Anniversary Edition","Oct 23, 2019","$14.99","N/A (N/A/59%)","200,000 .. 500,000","00:00 (00:00)","Klabater","Klabater"
"250","Little Misfortune","Sep 18, 2019","$5.99","N/A (N/A/57%)","200,000 .. 500,000","00:00 (00:00)","Killmonday Games AB","Killmonday Games AB"
"268","Men of War: Assault Squad 2 - Cold War","Sep 12, 2019","$19.99","N/A (N/A/41%)","200,000 .. 500,000","00:00 (00:00)","Digitalmindsoft","Fulqrum Publishing"
"1033","Viking Trickshot","May 3, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Doodad Games, Ethan Close","Doodad Games"
"1058","Little Square Things","Sep 29, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","G.Reed","Hosted Games"
"1238","Dungeon Hunter 5","May 21, 2019","N/A","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Gameloft","Gameloft"
"1252","Braveland Heroes","Sep 16, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Tortuga Team","Tortuga Team"
"1257","Adventure Climb VR","Apr 16, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","MXTreality","MXTreality"
"1273","Ashes of Creation Apocalypse","Sep 24, 2019","N/A","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Intrepid Studios, Inc.","Intrepid Studios, Inc."
"1313","Tribes of Midgard - Open Beta","Jul 2019","N/A","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Norsfell","Gearbox Publishing"
"1316","Racing Classics: Drag Race Simulator","May 20, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","T-Bull","T-Bull"
"1323","Geometry May. I swear it's a nice free game","Apr 16, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","PixelGreeds","PixelGreeds"
"1328","The Terrible Old Man","Oct 10, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Cloak and Dagger Games","Cloak and Dagger Games"
"1333","Warhammer: Chaos And Conquest","Nov 18, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Hunted Cow Games","Tilting Point"
"1334","SCP022","Feb 2, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","KL GAMES","KL GAMES"
"1343","War Rock","Feb 6, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Dream Execution","Papaya Play"
"1354","LIV","Aug 12, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","LIV Inc","LIV Inc"
"1357","Are you ready for Valve Index?","Apr 30, 2019","N/A","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Valve","Ubisoft"
"1361","PlanetSide Arena","Sep 19, 2019","N/A","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Daybreak Game Company","Daybreak Game Company"
"1364","Football Manager 2020 Touch","Nov 19, 2019","N/A","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Sports Interactive","SEGA"
"1369","Eden Rising","May 17, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","The Wall Productions Inc., Meridian4","The Wall Productions Inc."
"1370","Steambirds Alliance","Aug 22, 2019","N/A","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Spry Fox LLC","Spry Fox LLC"
"1373","SONG OF HORROR COMPLETE EDITION","Oct 31, 2019","$17.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Protocol Games",""
"1374","Fruit Postal Service","Jun 28, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Fruit Postal Service","Green Door Labs"
"1376","Hello Neighbor Alpha 3","Oct 17, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Dynamic Pixels","tinyBuild"
"1379","中华三国志 the Three Kingdoms of China","Apr 1, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","中三之家","中三之家"
"1380","TrenchesWIP","Aug 17, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Big OOF Games PTY LTD","-"
"1382","Aperture Hand Lab","Jun 25, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Cloudhead Games Ltd.","Valve"
"1383","Unturned - Dedicated Server","Jun 21, 2019","N/A","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","","Brown Studios"
"1384","They Can't Stop All Of Us","Nov 1, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","B Michael B, ChainWave Games, Blake Gillman","ChainWave Games"
"1385","Idle Wizard","Jan 25, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","TwoWizards","TwoWizards"
"1386","Fantasy Strike","Jul 25, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Sirlin Games","Sirlin Games"
"1387","Territory Idle","Sep 10, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Aleksandr Golovkin","Aleksandr Golovkin"
"1388","Wallpaper Maker （造物主视频桌面）","Mar 5, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Dream.Machine","Dream.Machine"
"1392","Rise of Legions","Aug 30, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Broken Games","Crunchy Leaf Games"
"1393","Unsung Warriors - Prologue","Jan 15, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Osarion, Mountaineer","Osarion, Mountaineer"
"1394","Warplanes: WW2 Dogfight","Apr 6, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Home Net Games","Home Net Games"
"1400","Game of Thrones Winter is Coming","Nov 14, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","YOUZU (SINGAPORE) PTE. LTD.","YOUZU (SINGAPORE) PTE. LTD."
"1401","雀姬/姫麻雀","Aug 5, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Jack Tech","Smile Tech"
"1404","Hello Neighbor Pre-Alpha","Jun 6, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Dynamic Pixels","tinyBuild"
"1407","Resident Evil 2 ""R.P.D. Demo""","Dec 12, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","CAPCOM Co., Ltd.","CAPCOM Co., Ltd."
"1409","Hades' Star","Feb 27, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Parallel Space Inc","Parallel Space Inc"
"1410","Poker Championship","Sep 25, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","BBstudio Inc.","BBstudio Inc."
"1411","Lurk in the Dark : Prologue","Nov 8, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","IDEA FRUITION","IDEA FRUITION"
"1413","Warfork","Aug 16, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Team Forbidden","Team Forbidden"
"1416","SYNTHETIK: Arena","Jan 21, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Flow Fire Games","Flow Fire Games"
"1417","Maelstrom","Sep 20, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Gunpowder Games, Inc.","Forthright Entertainment"
"1418","Slapshot","Mar 8, 2019","N/A","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Oddshot Games","Oddshot Games"
"1419","Legend of Keepers: Prologue","Oct 10, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Goblinz Studio","Goblinz Publishing"
"1420","Neon Boost","May 20, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Sample Text Studio","Sample Text Studio"
"1426","Supremacy 1914: World War 1","Jul 16, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Bytro Labs GmbH","Bytro Labs GmbH"
"1427","Pandemic Express - Zombie Escape","Sep 27, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","TALLBOYS, tinyBuild","tinyBuild"
"1429","Hello Neighbor Alpha 1","Jun 6, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Dynamic Pixels","tinyBuild"
"1430","The Backrooms Game FREE Edition","Jul 25, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Pie On A Plate Productions","Pie On A Plate Productions"
"1434","RED HOT VENGEANCE","Jul 11, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Bros Before Giraffes","Bros Before Giraffes"
"1436","Hello Neighbor Alpha 2","Oct 15, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Dynamic Pixels","tinyBuild"
"1437","Endless World Idle RPG","Aug 26, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Radiance Games","Radiance Games"
"1440","Bloons Adventure Time TD","Jan 16, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Ninja Kiwi","Ninja Kiwi"
"1446","Backbone: Prologue","Apr 24, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","EggNut","Raw Fury"
"1449","BirdGut","May 9, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Micah Boursier","Micah Boursier"
"1450","What Never Was","Jan 11, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Acke Hallgren","Acke Hallgren"
"1452","We Become What We Behold [Fan-Made Port]","Jul 9, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Mismatch Studio, Nicky Case (Originally)","Mismatch Studio"
"1457","Gravitas","Aug 23, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Galaxy Shark Studios","Galaxy Shark Studios"
"1459","When the Darkness comes","Mar 1, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Sirhaian","Sirhaian"
"1464","Walking Zombie 2","Oct 11, 2019","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Alda Games","Alda Games"
"4880","Elite Soldier: 3D Shooter","Sep 4, 2019","$2.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","IO Games","IO Games"
"4971","Monsters sandbox","Dec 11, 2019","$0.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","xFAIRx","xFAIRx"
"5118","Freefall 3050AD","Jan 22, 2019","$2.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Total ArKade Software","TAKS"
"6013","Stream Service","Aug 22, 2019","$0.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","SirGoose","IFreezeNO"
"7101","Elemental Girls","May 15, 2019","$0.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Zloy Krot Studio","IR Studio"
"7193","HomeWork Is Crazy / 作业疯了","Jun 13, 2019","$7.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","三脚猫","Gamera Games"
"7218","Nyasha","Mar 6, 2019","$0.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Zloy Krot Studio","IR Studio"
"7304","Break the Game","Jul 15, 2019","$9.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Simon Fredholm","Simon Fredholm"
"7332","Blast Zone! Tournament","Feb 28, 2019","$9.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Victory Lap Games","Victory Lap Games"
"7407","Depraved","Sep 21, 2019","$19.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Evil Bite","Evil Bite"
"7412","GLADIABOTS - AI Combat Arena","May 22, 2019","$14.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","GFX47","GFX47, WhisperGames"
"7414","STORM AREA 51: AYY LMAO EDITION","Sep 19, 2019","$0.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Agafonoff","Agafonoff"
"7427","Headsnatchers","Nov 7, 2019","$14.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","IguanaBee","Iceberg Interactive"
"7437","City Game Studio: a tycoon about game dev","Feb 21, 2019","$15.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Binogure Studio","Binogure Studio"
"7441","Smartphone Tycoon","Mar 1, 2019","$6.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Roastery Games","Roastery Games"
"7483","Re:Legend","Aug 30, 2019","$12.49","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Magnus Games Studio","505 Games"
"7500","Shoppe Keep 2","Apr 25, 2019","$9.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Strange Fire","Excalibur Publishing"
"7503","No-brainer Heroes 挂机吧！勇者","Nov 29, 2019","$9.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","小团团工作室","小团团工作室"
"7512","Pine","Oct 10, 2019","$24.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Twirlbound","Kongregate"
"7515","Iron Marines","May 15, 2019","$14.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Ironhide Game Studio","Ironhide Game Studio"
"7520","Deadly Days","Sep 19, 2019","$11.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Pixelsplit","Pixelsplit"
"7526","Dude Simulator 3","Aug 28, 2019","$4.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Kiddy","Kiddy"
"7540","Barro 2020","Nov 1, 2019","$4.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","SC Jogos","SC Jogos"
"7541","武林志（Wushu Chronicles）","Apr 9, 2019","$12.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","JiangHu Studio","Snail Games"
"7546","Ghostbusters: The Video Game Remastered","Oct 4, 2019","$24.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Saber Interactive","Mad Dog Games, LLC"
